ticker,ticker_name,market_product_category,type_33,type_17,dividendRate,dividendYield,fiveYearAvgDividendYield,payoutRatio,MarketCap,totalRevenue,ROE
2464.T,ビジネス・ブレークスルー,プライム（内国株式）,サービス業,情報通信・サービスその他 ,22.0,0.049099997,2.76,0.17969999,6256537088.0,7256999936.0,0.15438
2468.T,フュートレック,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,6.0,0.0195,,,2900899328.0,1662000000.0,-0.28656
2469.T,ヒビノ,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,30.0,0.0161,1.76,0.48880002,18377007104.0,41921998848.0,0.075500004
2471.T,エスプール,プライム（内国株式）,サービス業,情報通信・サービスその他 ,18.0,0.028299998,0.48,0.38279998,48982233088.0,26116999168.0,0.24983999
2475.T,ＷＤＢホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,87.0,0.042600002,1.34,0.2865,40181600256.0,47601999872.0,0.13919
2477.T,手間いらず,プライム（内国株式）,情報・通信業,情報通信・サービスその他 ,26.5,0.0069999998,0.54,0.21129999,24719063040.0,604000000.0,0.06313
2479.T,ジェイテック,グロース（内国株式）,サービス業,情報通信・サービスその他 ,6.0,0.0185,0.68,0.066700004,2509762560.0,3176999936.0,0.13093
2480.T,システム・ロケーション,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,76.0,0.0542,2.13,0.363,4897169408.0,1696000000.0,0.11838
2481.T,タウンニュース社,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,16.0,0.0233,2.91,0.1917,3731939072.0,3724999936.0,0.10418
2483.T,翻訳センター,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,100.0,0.0563,2.45,0.21049999,5956152320.0,10947000320.0,0.12748
2484.T,出前館,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他 ,,,,0.0,52665597952.0,49962999808.0,-0.38968
2485.T,ティア,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,20.0,0.0442,3.4,0.8543,10168463360.0,13706999808.0,0.0673
2487.T,ＣＤＧ,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,34.0,0.024500001,2.28,0.3497,7800229376.0,10364000256.0,
2488.T,ＪＴＰ,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,46.0,0.048,2.72,0.3139,5482503680.0,7381000192.0,0.11047
2489.T,アドウェイズ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,15.68,0.024,0.92,0.21040002,24750419968.0,13351999488.0,
2491.T,バリューコマース,プライム（内国株式）,サービス業,情報通信・サービスその他 ,50.0,0.038,1.56,0.35,42879258624.0,33834999808.0,0.27047002
2492.T,インフォマート,プライム（内国株式）,サービス業,情報通信・サービスその他 ,0.46,0.0014,0.38,0.6,76361080832.0,11459999744.0,0.02369
2493.T,イーサポートリンク,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,10.0,0.0115,,0.1668,3791762176.0,4784999936.0,0.03131
2497.T,ユナイテッド,グロース（内国株式）,サービス業,情報通信・サービスその他 ,23.0,0.025999999,2.39,0.2215,33473726464.0,13139999744.0,0.1454
2498.T,オリエンタルコンサルタンツホールディングス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,145.0,0.0479,1.83,0.1363,18522216448.0,80690003968.0,0.16442
2499.T,日本和装ホールディングス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,16.0,0.0537,3.95,0.6021,2719680000.0,4649999872.0,0.06084
2501.T,サッポロホールディングス,プライム（内国株式）,食料品,食品 ,90.0,0.0249,1.76,0.5596,281596559360.0,493944012800.0,0.03661
2502.T,アサヒグループホールディングス,プライム（内国株式）,食料品,食品 ,115.0,0.0207,2.29,0.3425,2762381197312.0,2570579869696.0,0.08243
2503.T,キリンホールディングス,プライム（内国株式）,食料品,食品 ,69.0,0.033099998,2.86,0.5697,1684470497280.0,2023052017664.0,0.106879994
2531.T,宝ホールディングス,プライム（内国株式）,食料品,食品 ,27.0,0.023699999,2.12,0.3543,225581400064.0,350665015296.0,0.119569995
2533.T,オエノンホールディングス,プライム（内国株式）,食料品,食品 ,5.0,0.0148,1.89,,19500617728.0,84492001280.0,-0.022739999
2540.T,養命酒製造,プライム（内国株式）,食料品,食品 ,45.0,0.024400001,2.11,0.6088,25707667456.0,10647000064.0,0.02401
2573.T,北海道コカ・コーラボトリング,スタンダード（内国株式）,食料品,食品 ,30.0,0.0121,1.41,0.5367,33161721856.0,52693000192.0,0.01921
2579.T,コカ・コーラ　ボトラーズジャパンホールディングス,プライム（内国株式）,食料品,食品 ,50.0,0.0326,2.52,,275017891840.0,820640022528.0,-0.01677
2585.T,ライフドリンク　カンパニー,プライム（内国株式）,食料品,食品 ,30.0,0.0082,,0.1762,44108201984.0,30250000384.0,0.28833
2586.T,フルッタフルッタ,グロース（内国株式）,食料品,食品 ,,,,0.0,2601195520.0,804000000.0,-0.27910998
2587.T,サントリー食品インターナショナル,プライム（内国株式）,食料品,食品 ,80.0,0.015700001,1.75,0.2924,1566011949056.0,1491603947520.0,0.10097
2588.T,プレミアムウォーターホールディングス,スタンダード（内国株式）,食料品,食品 ,70.0,0.0275,,0.3067,76084740096.0,76462997504.0,0.35696998
2590.T,ダイドーグループホールディングス,プライム（内国株式）,食料品,食品 ,60.0,0.0119,1.22,1.2555001,78608400384.0,172436996096.0,0.00082
2593.T,伊藤園,プライム（内国株式）,食料品,食品 ,42.0,0.011,0.72,0.38970003,400151281664.0,431673999360.0,0.07876
2594.T,キーコーヒー,プライム（内国株式）,食料品,食品 ,10.0,0.0049,0.63,1.2376,43959451648.0,63297998848.0,0.0057
2597.T,ユニカフェ,スタンダード（内国株式）,食料品,食品 ,16.0,0.0175,0.87,,12243256320.0,11233000448.0,-0.01204
2599.T,ジャパンフーズ,スタンダード（内国株式）,食料品,食品 ,34.0,0.0317,2.27,0.52830005,5168201216.0,10083000320.0,0.03329
2602.T,日清オイリオグループ,プライム（内国株式）,食料品,食品 ,120.0,0.033,2.58,0.3486,117650481152.0,556565004288.0,0.06742
2607.T,不二製油グループ本社,プライム（内国株式）,食料品,食品 ,52.0,0.026199998,1.98,0.7296,170770268160.0,557410025472.0,0.030720001
2612.T,かどや製油,スタンダード（内国株式）,食料品,食品 ,100.0,0.0291,2.77,0.3992,31612305408.0,33689999360.0,0.072069995
2613.T,Ｊ－オイルミルズ,プライム（内国株式）,食料品,食品 ,40.0,0.0249,2.46,0.6707,53219123200.0,260409999360.0,0.01051
2651.T,ローソン,プライム（内国株式）,小売業,小売 ,200.0,0.031600002,3.22,0.5057,629890940928.0,1000385019904.0,0.111490004
2652.T,まんだらけ,スタンダード（内国株式）,小売業,小売 ,2.0,0.0011999999,0.17,0.0066000004,11527029760.0,8201071104.0,0.09157
2653.T,イオン九州,スタンダード（内国株式）,小売業,小売 ,28.0,0.0117,0.69,0.2079,83903397888.0,239296004096.0,0.13175
2654.T,アスモ,スタンダード（内国株式）,小売業,小売 ,20.0,0.0541,2.3,0.8503,5062915072.0,19722999808.0,0.03286
2656.T,ベクターホールディングス,スタンダード（内国株式）,小売業,小売 ,,,,0.0,4941514240.0,3990312960.0,0.10859
2659.T,サンエー,プライム（内国株式）,小売業,小売 ,148.0,0.0323,1.49,0.3021,145246912512.0,217954992128.0,0.06398
2664.T,カワチ薬品,プライム（内国株式）,小売業,小売 ,100.0,0.0458,2.26,0.2676,48800444416.0,281870991360.0,0.03934
2666.T,オートウェーブ,スタンダード（内国株式）,小売業,小売 ,4.0,0.0221,,0.1114,2528890112.0,7425999872.0,0.04
2667.T,イメージ　ワン,スタンダード（内国株式）,卸売業,商社・卸売 ,,,,0.0,7885888512.0,3431000064.0,
2668.T,タビオ,スタンダード（内国株式）,卸売業,商社・卸売 ,60.0,0.0554,3.07,0.878,7428205056.0,15264000000.0,0.05795
2669.T,カネ美食品,スタンダード（内国株式）,小売業,小売 ,38.0,0.0128999995,1.32,0.2024,28574750720.0,83937001472.0,0.04168
2670.T,エービーシー・マート,プライム（内国株式）,小売業,小売 ,170.0,0.0216,2.6,0.4638,639347916800.0,290077016064.0,0.10207
2673.T,夢みつけ隊,スタンダード（内国株式）,小売業,小売 ,,,,0.0,1133070336.0,262000000.0,0.0102699995
2674.T,ハードオフコーポレーション,プライム（内国株式）,小売業,小売 ,122.0,0.081,4.74,0.5037,21221482496.0,27040000000.0,0.11451
2676.T,高千穂交易,プライム（内国株式）,卸売業,商社・卸売 ,137.0,0.0435,2.44,0.991,28562970624.0,23360000000.0,0.07661
2678.T,アスクル,プライム（内国株式）,小売業,小売 ,36.0,0.0166,1.42,0.3409,211849560064.0,446713004032.0,0.16137
2681.T,ゲオホールディングス,プライム（内国株式）,小売業,小売 ,24.0,0.0125,2.2,0.17729999,70581911552.0,377299992576.0,0.07359
2683.T,魚喜,スタンダード（内国株式）,小売業,小売 ,20.0,0.016900001,,3.8911,3005893120.0,9905000448.0,0.0072500003
2685.T,アダストリア,プライム（内国株式）,小売業,小売 ,70.0,0.023699999,2.47,0.36060002,132379566080.0,253023993856.0,0.14352
2686.T,ジーフット,スタンダード（内国株式）,小売業,小売 ,,,,0.0,11746670592.0,65694998528.0,
2687.T,シー・ヴイ・エス・ベイエリア,スタンダード（内国株式）,小売業,小売 ,20.0,0.0377,3.72,,2724865280.0,6926000128.0,-0.00466
2689.T,オルバヘルスケアホールディングス,スタンダード（内国株式）,卸売業,商社・卸売 ,140.0,0.0799,3.19,0.2518,10900540416.0,109055000576.0,0.15379
2692.T,伊藤忠食品,プライム（内国株式）,卸売業,商社・卸売 ,100.0,0.0196,1.54,0.20959999,65084821504.0,642952986624.0,0.04968
2693.T,ＹＫＴ,スタンダード（内国株式）,卸売業,商社・卸売 ,13.0,0.0423,1.76,0.1079,3622039296.0,22023999488.0,0.115830004
2694.T,焼肉坂井ホールディングス,スタンダード（内国株式）,小売業,小売 ,1.0,0.014099999,,0.4386,16920000512.0,23054999552.0,0.03809
2695.T,くら寿司,プライム（内国株式）,小売業,小売 ,40.0,0.0128999995,0.64,,122013155328.0,195585998848.0,-0.03907
2698.T,キャンドゥ,スタンダード（内国株式）,小売業,小売 ,17.0,0.0068,0.88,,40306188288.0,75006001152.0,
2700.T,木徳神糧,スタンダード（内国株式）,卸売業,商社・卸売 ,60.0,0.0139,1.23,0.0754,6974961152.0,106273996800.0,0.09698
2702.T,日本マクドナルドホールディングス,スタンダード（内国株式）,小売業,小売 ,78.0,0.014199999,0.69,0.2714,731274477568.0,360069988352.0,0.09561
2705.T,大戸屋ホールディングス,スタンダード（内国株式）,小売業,小売 ,10.0,0.0023999999,,0.0,29727918080.0,23846000640.0,0.086990006
2706.T,ブロッコリー,スタンダード（内国株式）,その他製品,情報通信・サービスその他 ,52.0,0.0347,2.18,2.4786,13103410176.0,10612352000.0,0.27023
2708.T,久世,スタンダード（内国株式）,卸売業,商社・卸売 ,24.0,0.026700001,,0.0,4108180992.0,56460001280.0,0.23041001
2715.T,エレマテック,プライム（内国株式）,卸売業,商社・卸売 ,98.0,0.0538,3.49,0.4043,74072940544.0,239774007296.0,0.12292
2721.T,ジェイホールディングス,スタンダード（内国株式）,卸売業,商社・卸売 ,,,,0.0,1459568896.0,109000000.0,-0.95775
2722.T,ＩＫホールディングス,プライム（内国株式）,小売業,小売 ,,,2.25,,2862260224.0,14897999872.0,-0.21027
2726.T,パルグループホールディングス,プライム（内国株式）,小売業,小売 ,120.0,0.0317,2.72,0.2647,169111257088.0,164482007040.0,0.19309999
2730.T,エディオン,プライム（内国株式）,小売業,小売 ,44.0,0.0309,3.24,0.4386,142655340544.0,720583983104.0,0.056799997
2733.T,あらた,プライム（内国株式）,卸売業,商社・卸売 ,166.0,0.036,2.25,0.2976,82308726784.0,891599978496.0,0.08299
2734.T,サーラコーポレーション,プライム（内国株式）,小売業,小売 ,26.0,0.033800002,3.31,0.2841,46779150336.0,242546999296.0,0.07636
2735.T,ワッツ,プライム（内国株式）,小売業,小売 ,30.0,0.042,1.92,0.2859,9679687680.0,59391000576.0,0.06077
2736.T,フェスタリアホールディングス,スタンダード（内国株式）,小売業,小売 ,40.0,0.0255,,0.1672,1813172736.0,8675000320.0,0.1169
2737.T,トーメンデバイス,プライム（内国株式）,卸売業,商社・卸売 ,240.0,0.048499998,3.97,0.4159,33325096960.0,417620983808.0,0.12073
2742.T,ハローズ,プライム（内国株式）,小売業,小売 ,44.0,0.012200001,1.1,0.1381,78415421440.0,178440994816.0,0.11991
2743.T,ピクセルカンパニーズ,スタンダード（内国株式）,卸売業,商社・卸売 ,,,,0.0,2840975104.0,536000000.0,-0.87553
2747.T,北雄ラッキー,スタンダード（内国株式）,小売業,小売 ,100.0,0.033299997,1.9,0.49220002,3867595264.0,43267928064.0,0.060539998
2749.T,ＪＰホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,12.0,0.0374,1.47,0.1604,27248480256.0,35506999296.0,0.21111
2750.T,石光商事,スタンダード（内国株式）,卸売業,商社・卸売 ,52.0,0.070700005,2.49,0.1408,5698909696.0,58972000256.0,0.06631
2751.T,テンポスホールディングス,スタンダード（内国株式）,卸売業,商社・卸売 ,20.0,0.0081,0.46,0.0947,29310162944.0,31284000768.0,0.10468
2752.T,フジオフードグループ本社,プライム（内国株式）,小売業,小売 ,,,,0.0,62733176832.0,27975000064.0,-1.23538
2753.T,あみやき亭,プライム（内国株式）,小売業,小売 ,80.0,0.0242,1.93,2.0736,22873489408.0,29236000768.0,0.011820001
2754.T,東葛ホールディングス,スタンダード（内国株式）,小売業,小売 ,30.0,0.0771,2.8,0.28190002,1886936960.0,7264000000.0,0.05456
2760.T,東京エレクトロン　デバイス,プライム（内国株式）,卸売業,商社・卸売 ,140.0,0.0137,3.48,0.4014,100281180160.0,240350003200.0,0.25004
2762.T,ＳＡＮＫＯ　ＭＡＲＫＥＴＩＮＧ　ＦＯＯＤＳ,スタンダード（内国株式）,小売業,小売 ,,,,0.0,4115758592.0,6310000128.0,
2763.T,エフティグループ,スタンダード（内国株式）,卸売業,商社・卸売 ,70.0,0.0653,4.74,0.4694,32469577728.0,40697999360.0,0.18566999
2764.T,ひらまつ,プライム（内国株式）,小売業,小売 ,,,,0.0,17731944448.0,12376000512.0,-0.18252
2767.T,円谷フィールズホールディングス,プライム（内国株式）,卸売業,商社・卸売 ,60.0,0.020599999,1.99,0.2386,188282568704.0,117124997120.0,0.27323
2768.T,双日,プライム（内国株式）,卸売業,商社・卸売 ,130.0,0.040700004,4.64,0.2697,721004527616.0,2479840034816.0,0.14121
2769.T,ヴィレッジヴァンガードコーポレーション,スタンダード（内国株式）,小売業,小売 ,,,,0.0,8406921728.0,26008999936.0,0.00853
2776.T,新都ホールディングス,スタンダード（内国株式）,卸売業,商社・卸売 ,,,,0.0,2680263680.0,5400999936.0,-0.21343
2778.T,パレモ・ホールディングス,スタンダード（内国株式）,小売業,小売 ,,,,0.0,2188968704.0,16901999616.0,0.59008
2780.T,コメ兵ホールディングス,スタンダード（内国株式）,小売業,小売 ,76.0,0.0153,2.1,0.1774,56863715328.0,86113001472.0,0.16589001
2782.T,セリア,スタンダード（内国株式）,小売業,小売 ,70.0,0.0308,1.91,0.5136,171922489344.0,212359004160.0,0.10799
2784.T,アルフレッサ　ホールディングス,プライム（内国株式）,卸売業,商社・卸売 ,60.0,0.028099999,2.49,0.4473,432766091264.0,2696068988928.0,0.05372
2788.T,アップルインターナショナル,スタンダード（内国株式）,卸売業,商社・卸売 ,10.0,0.0309,1.72,0.044499997,4457779712.0,31823998976.0,0.2006
2789.T,カルラ,スタンダード（内国株式）,小売業,小売 ,,,,0.0,2529098496.0,6300000256.0,0.03864
2790.T,ナフコ,スタンダード（内国株式）,小売業,小売 ,58.0,0.0301,2.71,0.28370002,54983004160.0,202641997824.0,0.03529
2791.T,大黒天物産,プライム（内国株式）,小売業,小売 ,58.0,0.0092,0.59,0.124,83712090112.0,242242994176.0,0.064770006
2792.T,ハニーズホールディングス,プライム（内国株式）,小売業,小売 ,60.0,0.0346,2.85,0.24610001,49269563392.0,52792000512.0,0.124309994
2795.T,日本プリメックス,スタンダード（内国株式）,卸売業,商社・卸売 ,40.0,0.0515,2.7,0.26540002,4189180928.0,6172000256.0,0.059270002
2796.T,ファーマライズホールディングス,プライム（内国株式）,小売業,小売 ,28.0,0.045500003,2.19,0.5181,5796707328.0,51759001600.0,0.05208
2798.T,ワイズテーブルコーポレーション,スタンダード（内国株式）,小売業,小売 ,,,,0.0,7532997632.0,9779999744.0,-0.689
2801.T,キッコーマン,プライム（内国株式）,食料品,食品 ,69.0,0.0087,0.74,0.2978,1508426252288.0,618898980864.0,0.113199994
