ticker,ticker_name,market_product_category,type_33,type_17,dividendRate,dividendYield,fiveYearAvgDividendYield,payoutRatio,MarketCap,totalRevenue,ROE
6046.T,リンクバル,グロース（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,4357029888.0,863000000.0,-0.18
6047.T,Ｇｕｎｏｓｙ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,14542022656.0,8445000192.0,-0.03
6048.T,デザインワン・ジャパン,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,2683681024.0,2377999872.0,-0.01
6049.T,イトクロ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,6410755072.0,2976000000.0,0.84
6050.T,イー・ガーディアン,プライム（内国株式）,サービス業,情報通信・サービスその他 ,52.0,2.5,0.53,17.48,20925321216.0,12161000448.0,0.22
6054.T,リブセンス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,7896873472.0,5021000192.0,0.21
6055.T,ジャパンマテリアル,プライム（内国株式）,サービス業,情報通信・サービスその他 ,40.0,1.74,0.94,25.97,234046554112.0,46534000640.0,0.2
6058.T,ベクトル,プライム（内国株式）,サービス業,情報通信・サービスその他 ,50.0,3.8,0.0,28.55,62262243328.0,55224999936.0,0.22
6059.T,ウチヤマホールディングス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,10.0,2.81,2.75,0.0,6649864192.0,26911000576.0,-0.03
6060.T,こころネット,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,30.0,3.1,3.21,75.47,3576816384.0,9562000384.0,0.02
6061.T,ユニバーサル園芸社,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,44.0,1.25,1.2,7.03,16535825408.0,13329999872.0,0.16
6062.T,チャーム・ケア・コーポレーション,プライム（内国株式）,サービス業,情報通信・サービスその他 ,44.0,3.42,0.83,30.94,42010308608.0,29948999680.0,0.14
6063.T,日本エマージェンシーアシスタンス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,10.0,1.11,0.0,2.43,2249654528.0,5986999808.0,0.36
6069.T,トレンダーズ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,52.0,4.92,1.81,23.73,7802870272.0,9088000000.0,0.23
6070.T,キャリアリンク,プライム（内国株式）,サービス業,情報通信・サービスその他 ,230.0,8.0,1.95,22.87,34233444352.0,52536000512.0,0.52
6071.T,ＩＢＪ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,12.0,1.84,0.9,16.11,26071566336.0,14931999744.0,0.21
6072.T,地盤ネットホールディングス,グロース（内国株式）,サービス業,情報通信・サービスその他 ,2.0,1.4,0.0,0.0,3263517440.0,2308000000.0,0.06
6073.T,アサンテ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,62.0,3.67,3.4,77.75,18591696896.0,14140999680.0,0.08
6074.T,ジェイエスエス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,14.5,2.42,2.58,20.37,2301495808.0,8072999936.0,0.09
6078.T,バリューＨＲ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,22.0,1.68,1.07,52.2,33978435584.0,6384000000.0,0.16
6080.T,Ｍ＆Ａキャピタルパートナーズ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,98993233920.0,24736999424.0,0.22
6081.T,アライドアーキテクツ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,5857083392.0,4520000000.0,0.21
6082.T,ライドオンエクスプレスホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,10.0,0.97,1.18,53.92,10042990592.0,25353000960.0,0.08
6083.T,ＥＲＩホールディングス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,60.0,4.53,3.14,21.49,10344098816.0,16885999616.0,0.29
6085.T,アーキテクツ・スタジオ・ジャパン,グロース（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,1174230144.0,553000000.0,-1.15
6086.T,シンメンテホールディングス,グロース（内国株式）,サービス業,情報通信・サービスその他 ,46.0,3.39,1.59,29.1,13322872832.0,19407998976.0,0.24
6087.T,アビスト,プライム（内国株式）,サービス業,情報通信・サービスその他 ,102.0,3.07,3.79,59.7,13033255936.0,9388085248.0,0.11
6088.T,シグマクシス・ホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,44.0,3.38,1.42,30.58,57855860736.0,17333999616.0,0.21
6089.T,ウィルグループ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,88.0,8.15,2.55,31.0,24743845888.0,143931998208.0,0.24
6090.T,ヒューマン・メタボローム・テクノロジーズ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,20.0,2.65,0.0,0.0,4501179904.0,1288000000.0,0.13
6091.T,ウエスコホールディングス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,32.0,5.94,3.64,38.41,7902277120.0,15648000000.0,0.04
6092.T,エンバイオ・ホールディングス,グロース（内国株式）,サービス業,情報通信・サービスその他 ,16.0,2.42,0.0,6.54,5297421312.0,8120000000.0,0.12
6093.T,エスクロー・エージェント・ジャパン,プライム（内国株式）,サービス業,情報通信・サービスその他 ,8.0,5.16,1.91,228.57,6283353600.0,3872999936.0,0.01
6094.T,フリークアウト・ホールディングス,グロース（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,22579535872.0,30642999296.0,0.65
6095.T,メドピア,プライム（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,21469935616.0,11141000192.0,0.07
6096.T,レアジョブ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,26.0,2.5,0.0,63.81,9453569024.0,5786999808.0,0.06
6098.T,リクルートホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,23.0,0.51,0.61,13.14,7096369676288.0,3429519065088.0,0.18
6099.T,エラン,プライム（内国株式）,サービス業,情報通信・サービスその他 ,24.0,2.82,0.64,30.91,51150176256.0,37328998400.0,0.26
6101.T,ツガミ,プライム（内国株式）,機械,機械 ,48.0,3.62,2.42,29.24,63640494080.0,94962999296.0,0.18
6103.T,オークマ,プライム（内国株式）,機械,機械 ,200.0,2.71,1.97,29.22,226843181056.0,227636002816.0,0.1
6104.T,芝浦機械,プライム（内国株式）,機械,機械 ,140.0,2.95,2.65,40.32,115496747008.0,123196997632.0,0.07
6113.T,アマダ,プライム（内国株式）,機械,機械 ,50.0,3.61,3.79,48.85,483942727680.0,365687013376.0,0.07
6118.T,アイダエンジニアリング,プライム（内国株式）,機械,機械 ,30.0,3.21,3.13,138.44,56845729792.0,68794998784.0,0.02
6121.T,ＴＡＫＩＳＡＷＡ,スタンダード（内国株式）,機械,機械 ,40.0,2.98,3.05,15.77,8873432064.0,27993999360.0,0.05
6125.T,岡本工作機械製作所,スタンダード（内国株式）,機械,機械 ,200.0,3.32,3.24,20.68,28334366720.0,45524000768.0,0.18
6131.T,浜井産業,スタンダード（内国株式）,機械,機械 ,55.0,4.21,0.0,9.8,4192982016.0,6915999744.0,0.27
6134.T,ＦＵＪＩ,プライム（内国株式）,機械,機械 ,80.0,3.07,2.61,37.73,249296420864.0,153325993984.0,0.09
6135.T,牧野フライス製作所,プライム（内国株式）,機械,機械 ,160.0,2.94,1.69,22.33,130632351744.0,227984998400.0,0.09
6136.T,オーエスジー,プライム（内国株式）,機械,機械 ,64.0,3.35,2.17,35.74,184591253504.0,145207001088.0,0.09
6137.T,小池酸素工業,スタンダード（内国株式）,機械,機械 ,100.0,3.13,2.69,18.21,13931516928.0,47871000576.0,0.07
6138.T,ダイジェット工業,スタンダード（内国株式）,機械,機械 ,50.0,5.7,0.0,20.51,2627053568.0,8803000320.0,0.05
6140.T,旭ダイヤモンド工業,プライム（内国株式）,機械,機械 ,30.0,3.46,2.24,51.1,46176931840.0,39319998464.0,0.05
6141.T,ＤＭＧ森精機,プライム（内国株式）,機械,機械 ,80.0,3.32,2.84,37.1,302409220096.0,490733993984.0,0.11
6143.T,ソディック,プライム（内国株式）,機械,機械 ,29.0,4.12,3.07,35.45,36128874496.0,77775003648.0,0.05
6144.T,西部電機,スタンダード（内国株式）,機械,機械 ,40.0,2.63,2.99,33.43,23218417664.0,28477999104.0,0.06
6145.T,ＮＩＴＴＯＫＵ,スタンダード（内国株式）,機械,機械 ,34.0,1.27,1.01,24.37,49340157952.0,29461000192.0,0.06
6146.T,ディスコ,プライム（内国株式）,機械,機械 ,728.0,3.15,2.12,95.42,2439502626816.0,284134998016.0,0.26
6147.T,ヤマザキ,スタンダード（内国株式）,機械,機械 ,30.0,7.94,2.26,0.0,1668406016.0,2655000064.0,-0.07
6149.T,小田原エンジニアリング,スタンダード（内国株式）,機械,機械 ,30.0,1.54,0.78,7.89,11164481536.0,15457000448.0,0.08
6150.T,タケダ機械,スタンダード（内国株式）,機械,機械 ,110.0,4.32,2.4,16.42,2343158528.0,4396000256.0,0.06
6151.T,日東工器,プライム（内国株式）,機械,機械 ,68.0,3.54,2.6,40.93,37965299712.0,28091000832.0,0.05
6155.T,高松機械工業,スタンダード（内国株式）,機械,機械 ,12.0,2.28,2.42,29.3,5708464128.0,16675000320.0,0.03
6156.T,エーワン精密,スタンダード（内国株式）,機械,機械 ,200.0,10.74,4.33,218.87,9306429440.0,1784000000.0,0.03
6157.T,日進工具,プライム（内国株式）,機械,機械 ,25.0,2.28,1.7,38.37,27604875264.0,9656000512.0,0.09
6158.T,和井田製作所,スタンダード（内国株式）,機械,機械 ,40.0,3.93,3.03,27.55,6625382400.0,7581000192.0,0.1
6159.T,ミクロン精密,スタンダード（内国株式）,機械,機械 ,15.5,1.02,1.39,4.88,9560142848.0,5272999936.0,0.08
6161.T,エスティック,スタンダード（内国株式）,機械,機械 ,48.0,4.32,1.92,21.16,11426468864.0,6718000128.0,0.14
6164.T,太陽工機,スタンダード（内国株式）,機械,機械 ,50.0,3.97,3.55,64.81,7398594048.0,9016000512.0,0.05
6165.T,パンチ工業,プライム（内国株式）,機械,機械 ,20.3,4.14,2.25,32.42,11922376704.0,42799001600.0,0.08
6166.T,中村超硬,グロース（内国株式）,機械,機械 ,0.0,0.0,0.0,0.0,6351269888.0,3321999872.0,-0.16
6167.T,冨士ダイス,プライム（内国株式）,機械,機械 ,54.0,8.24,4.15,49.09,13011760128.0,17178999808.0,0.07
6168.T,オージックグループ,PRO Market,機械,機械 ,12.0,2.47,0.0,2.44,627904832.0,5218999808.0,0.01
6171.T,土木管理総合試験所,プライム（内国株式）,サービス業,情報通信・サービスその他 ,12.0,3.57,2.44,43.09,4775567872.0,7145999872.0,0.08
6173.T,アクアライン,グロース（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,1419752832.0,4575000064.0,-0.65
6174.T,デンタス,PRO Market,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,503372800.0,379000000.0,0.0
6176.T,ブランジスタ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,9284840448.0,4020999936.0,0.16
6177.T,ＡｐｐＢａｎｋ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,1353983360.0,406000000.0,-1.63
6178.T,日本郵政,プライム（内国株式）,サービス業,情報通信・サービスその他 ,50.0,4.79,5.33,41.38,3594742661120.0,11093247262720.0,0.03
6180.T,ＧＭＯメディア,グロース（内国株式）,サービス業,情報通信・サービスその他 ,292.0,10.62,0.0,45.1,4642137600.0,5715999744.0,0.1
6181.T,タメニー,グロース（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,2915281920.0,5603999744.0,-1.22
6182.T,メタリアル,グロース（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,19922432000.0,4292000000.0,0.03
6183.T,ベルシステム２４ホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,60.0,4.43,3.02,47.62,99896655872.0,156053995520.0,0.15
6184.T,鎌倉新書,プライム（内国株式）,サービス業,情報通信・サービスその他 ,2.5,0.35,0.22,20.54,26928244736.0,5276000256.0,0.15
6185.T,ＳＭＮ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,6499180544.0,11788000256.0,-0.02
6186.T,一蔵,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,56.0,9.32,3.39,8.95,3308196096.0,19747000320.0,0.16
6188.T,富士ソフトサービスビューロ,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,8.0,1.74,1.48,23.47,6067824640.0,12174000128.0,0.12
6189.T,グローバルキッズＣＯＭＰＡＮＹ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,60.0,8.67,0.0,0.0,6463684096.0,24473999360.0,-0.05
6190.T,フェニックスバイオ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,2133022976.0,2124000000.0,0.42
6191.T,エアトリ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,20.0,0.74,0.56,13.2,59456704512.0,19651000320.0,0.17
6192.T,ハイアス・アンド・カンパニー,グロース（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,3679760640.0,7532000256.0,0.0
6193.T,バーチャレクス・ホールディングス,グロース（内国株式）,サービス業,情報通信・サービスその他 ,30.0,2.45,0.0,6.99,3629949696.0,6798000128.0,0.46
6194.T,アトラエ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,19352844288.0,7025999872.0,0.07
6195.T,ホープ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,5273773056.0,2156999936.0,0.0
6196.T,ストライク,プライム（内国株式）,サービス業,情報通信・サービスその他 ,88.0,2.69,0.59,25.69,64025640960.0,11592999936.0,0.0
6197.T,ソラスト,プライム（内国株式）,サービス業,情報通信・サービスその他 ,20.0,2.99,1.85,59.65,62376394752.0,131087998976.0,0.15
6198.T,キャリア,グロース（内国株式）,サービス業,情報通信・サービスその他 ,0.0,0.0,0.0,0.0,3018237952.0,18207000576.0,0.19
6199.T,セラク,プライム（内国株式）,サービス業,情報通信・サービスその他 ,17.2,1.09,0.41,5.75,21807759360.0,19534000128.0,0.24
6200.T,インソース,プライム（内国株式）,サービス業,情報通信・サービスその他 ,23.25,2.06,0.66,37.48,96486670336.0,10112000000.0,0.42
6201.T,豊田自動織機,プライム（内国株式）,輸送用機器,自動車・輸送機 ,200.0,1.98,2.3,30.59,3131180843008.0,3379891011584.0,0.05
6203.T,豊和工業,プライム（内国株式）,機械,機械 ,40.0,4.97,2.49,45.91,9721202688.0,19737999360.0,0.03
6208.T,石川製作所,スタンダード（内国株式）,機械,機械 ,0.0,0.0,0.0,0.0,8630584320.0,12593000448.0,0.04
6210.T,東洋機械金属,プライム（内国株式）,機械,機械 ,35.0,5.04,3.68,69.73,13990548480.0,35298000896.0,0.05
6217.T,津田駒工業,スタンダード（内国株式）,機械,機械 ,0.0,0.0,0.0,0.0,2823761152.0,33972000768.0,-0.76
6218.T,エンシュウ,プライム（内国株式）,機械,機械 ,36.0,4.34,0.0,0.0,5126192640.0,24813000704.0,-0.01
6222.T,島精機製作所,プライム（内国株式）,機械,機械 ,10.0,0.55,1.27,0.0,62610210816.0,37886001152.0,-0.06
6226.T,守谷輸送機工業,スタンダード（内国株式）,機械,機械 ,16.0,1.33,0.0,41.07,21503928320.0,15416000512.0,0.09
6227.T,ＡＩメカテック,スタンダード（内国株式）,機械,機械 ,90.0,4.74,0.0,12.89,10736371712.0,15674000384.0,0.15
6228.T,ジェイ・イー・ティ,PRO Market,機械,機械 ,212.0,3.72,0.0,0.0,21861799936.0,22968000512.0,0.12
6229.T,オーケーエム,スタンダード（内国株式）,機械,機械 ,70.0,5.69,0.0,24.19,5564920320.0,9164000256.0,0.09
6230.T,ＳＡＮＥＩ,スタンダード（内国株式）,機械,機械 ,98.0,3.25,0.0,34.86,6981327872.0,26563999744.0,0.05
6231.T,木村工機,スタンダード（内国株式）,機械,機械 ,80.0,3.2,0.0,14.0,8961274880.0,11703000064.0,0.14
6232.T,ＡＣＳＬ,グロース（内国株式）,機械,機械 ,0.0,0.0,0.0,0.0,16644996096.0,1112000000.0,0.0
6233.T,極東産機,スタンダード（内国株式）,機械,機械 ,20.0,3.14,0.0,30.99,3396311040.0,9813999616.0,0.06
6235.T,オプトラン,プライム（内国株式）,機械,機械 ,100.0,4.37,2.57,28.79,98574614528.0,38250000384.0,0.16
6236.T,ＮＣホールディングス,スタンダード（内国株式）,機械,機械 ,130.0,5.85,1.63,15.69,9532445696.0,14279000064.0,0.05
6237.T,イワキポンプ,プライム（内国株式）,機械,機械 ,54.0,3.94,2.97,30.45,30298697728.0,37730000896.0,0.16
6238.T,フリュー,プライム（内国株式）,機械,機械 ,76.0,6.0,3.21,70.87,33896079360.0,36400001024.0,0.07
6239.T,ナガオカ,スタンダード（内国株式）,機械,機械 ,43.0,5.44,0.0,16.5,5582966272.0,7322999808.0,0.17
6240.T,ヤマシンフィルタ,プライム（内国株式）,機械,機械 ,6.0,2.0,1.01,66.45,21469919232.0,18605000704.0,0.03
6245.T,ヒラノテクシード,スタンダード（内国株式）,機械,機械 ,56.0,2.63,2.33,37.62,32599005184.0,42423001088.0,0.06
6246.T,テクノスマート,スタンダード（内国株式）,機械,機械 ,76.0,4.8,2.5,29.83,19525572608.0,19676999680.0,0.09
6247.T,日阪製作所,プライム（内国株式）,機械,機械 ,40.0,4.39,2.94,41.41,25983434752.0,34073999360.0,0.04
6248.T,横田製作所,スタンダード（内国株式）,機械,機械 ,86.0,7.7,3.71,47.84,2068167424.0,1776999936.0,0.07
6249.T,ゲームカード・ジョイコホールディングス,スタンダード（内国株式）,機械,機械 ,35.0,0.79,2.71,11.3,63295467520.0,21691000832.0,0.1
